182,0.008264462,0.0007544323,0.00895329899457652,1
183,0.002754821,0.0001104047,0.0144049393411802,1
184,0.002754821,0.0001472063,0.0143954367976455,-1
185,0.002754821,0.0009752418,0.0142051748142043,-1
186,0.002754821,0.0006256268,0.0142799613751468,-1
187,0.002754821,0.001039644,0.0141922948770812,-1
188,0.008264462,0.0009844421,0.00887647392248215,-1
189,0.005509642,0.0006348271,0.0116102470284589,1
190,0.005509642,0.0009200394,0.0115345929539257,1
191,0.002754821,0.0001104047,0.0144049393411802,1
192,0.005509642,0.006578282,0.0114864591419633,1
193,0.002754821,0.0002300098,0.0143743776281406,-1
194,0.01315789,0.003189604,0.00356984740066365,1
197,0.01315789,0.003071471,0.0035934808832195,1
198,0.02631579,0.006733609,0.0100716221243303,1
199,0.01315789,0.0006300453,0.00476034063017928,1
202,0.01315789,0.0005512896,0.00481391367367056,-1
203,0.01315789,0.004331561,0.00354207000166908,-1
204,0.01315789,0.001063201,0.00447900812761978,-1
205,0.01315789,0.006261075,0.00425898036816513,-1
207,0.01315789,0.004489073,0.00356702864923118,1
208,0.01315789,0.0009844458,0.004528377847104,-1
209,0.01315789,0.0008269344,0.00462955834754344,-1
210,0.01315789,0.004449695,0.00356015212201052,1
211,0.01315789,0.00145698,0.00424548116450904,1
212,0.01315789,0.0003544005,0.0049507918753228,-1
213,0.01315789,0.004370939,0.0035476705579859,1
224,0.01666667,0.01394566,0.010098581,1
225,0.01666667,0.008655927,0.004808848,1
229,0.01666667,0.003847079,0,1
230,0.01666667,0.004327964,0.000480885,1
231,0.01666667,0.0039673,0.000120221,1
232,0.01666667,0.0007213273,0.0031257517,1
233,0.01666667,0.008655927,0.004808848,1
234,0.01666667,0.01310411,0.009257031,1
235,0.01666667,0.006852609,0.00300553,1
236,0.01666667,0.002404424,0.001442655,1
237,0.01666667,0.01803318,0.014186101,1
238,0.01666667,0.009497476,0.005650397,1
239,0.01666667,0.006251503,0.002404424,1
242,0.01666667,0.001803318,0.002043761,1
243,0.01666667,0.01226256,0.008415481,1
247,0.02,0.002309234,0.00367097482052452,1
252,0.02,0.0002037559,0.00493810612481077,1
253,0.02,0.0008659626,0.00447192842957588,1
254,0.01,8.489829E-05,0.00765496522419247,-1
255,0.03,0.001137637,0.0136058356906242,1
268,0.02105263,0.006518905,0.00513568878495144,1
269,0.02105263,0.03023142,0.0267464034054278,1
272,0.01052632,0.003340939,0.00616117487352047,-1
275,0.02105263,0.008067145,0.00608650985097009,1
279,0.01052632,0.0178455,0.0152859310680031,-1
280,0.02105263,0.006437419,0.00509377133734917,1
283,0.03157895,0.009778357,0.0160485561192178,1
284,0.01052632,0.004563233,0.00618197174647507,-1
285,0.01052632,0.0008148631,0.00684822833926504,-1
287,0.02105263,0.005378096,0.00464549870045068,1
288,0.01052632,0.003666884,0.00614299343647094,1
289,0.01052632,0.003259453,0.00616840355670541,-1
291,0.02105263,0.005052151,0.00454849905427977,1
293,0.01052632,0.0333279,0.0301134970562461,-1
294,0.03157895,0.007496741,0.0153523981029885,1
295,0.02105263,0.004970665,0.00452759214384379,1
296,0.02105263,0.004237288,0.00440328379567806,1
297,0.02105263,0.009126467,0.00686356924465281,1
298,0.02105263,0.03414277,0.0306115262325987,1
299,0.01052632,0.00220013,0.00635738461406112,-1
300,0.01052632,0.0008963494,0.00681254014995994,-1
301,0.01724138,0.005918595,0.00214976048022937,1
303,0.01724138,0.004657255,0.000993316029809244,1
304,0.01724138,0.007519526,0.00371714387021931,1
305,0.00862069,0.001697958,0.00832805590957704,1
306,0.02586207,0.004366177,0.00921004038501482,1
307,0.00862069,0.004511716,0.00807338445152769,-1
308,0.02586207,0.008489788,0.0103009770419451,1
311,0.00862069,0.001406879,0.00840787548673266,-1
315,0.02586207,0.01353515,0.0133571741345631,1
317,0.00862069,0.00189201,0.00828010198941782,-1
319,0.01724138,0.01067288,0.00684995261850044,1
320,0.01724138,0.001794984,0.00213105266784399,1
321,0.00862069,0.007762092,0.00894791154127984,-1
322,0.01724138,0.002134575,0.00180636694337446,1
324,0.00862069,0.06190268,0.0586104990733879,-1
325,0.00862069,0.0004851307,0.00872011986914589,1
327,0.00862069,0.00063067,0.00866504939487831,-1
328,0.00862069,0.001309853,0.00843654609040193,-1
329,0.01724138,0.01508757,0.0112551734551352,1
332,0.00862069,0.002799425,0.00811389999101024,1
333,0.01724138,0.005220549,0.00148886246006809,1
334,0.00862069,0.002723765,0.00812401554054373,-1
337,0.01724138,0.034728,0.0308862683630176,1
339,0.00862069,0.001967164,0.00826267962392498,-1
340,0.00862069,0.002421124,0.00817136107526922,-1
341,0.00862069,0.001361882,0.00842104496420777,-1
342,0.00862069,0.01255958,0.0118594041939467,-1
343,0.00862069,0.004842249,0.00810729039132681,-1
344,0.00862069,0.007868654,0.00899504639460103,-1
348,0.03225806,0.0006282887,0.0159201775469834,1
352,0.0152439,0.002480332,0.0019728841412787,1
353,0.006097561,0.00192492,0.0107424745880622,1
357,0.006097561,0.001574935,0.0108105829357448,-1
358,0.006097561,0.00103474,0.0109368787002875,-1
359,0.01219512,0.003773757,0.0044721511063675,-1
360,0.0152439,0.005234567,0.00198730909096799,1
361,0.00304878,0.0003423772,0.0140616450943346,-1
362,0.0152439,0.001095607,0.00309755914224152,1
363,0.009146341,0.0004717197,0.00824308186738052,-1
364,0.02743903,0.004937839,0.0108274418653346,1
365,0.02439024,0.002297731,0.00787743694167107,1
366,0.00304878,0.001437984,0.0138293407930792,-1
367,0.00304878,0.0004032442,0.0140465983847261,-1
368,0.01219512,0.001323858,0.00513433575229951,-1
369,0.00304878,0.0004641113,0.0140317995464354,-1
370,0.006097561,0.0005934538,0.0110585777564728,-1
371,0.00304878,0.0003499856,0.0140597507197113,-1
372,0.006097561,0.0003575939,0.0111302547732297,-1
373,0.00304878,0.0003499856,0.0140597507197113,-1
374,0.00304878,0.0001445592,0.01411224932183,-1
375,0.00304878,0.0001141257,0.0141202644589994,-1
376,0.00304878,0.0004717197,0.0140299671580584,-1
377,0.009146341,0.001612977,0.0078451615671473,1
378,0.006097561,0.0007532298,0.0110126276576584,-1
379,0.00304878,0.0003804191,0.0140522118869012,-1
380,0.006097561,0.001285816,0.0108750233659082,-1
381,0.009146341,0.001841228,0.00778323753347166,-1
382,0.00304878,0.001186908,0.0138752815395343,-1
383,0.01219512,0.003507464,0.00448442836387482,-1
384,0.01219512,0.0005021532,0.00558419985405301,-1
385,0.00304878,9.130058E-05,0.0141263158534785,-1
386,0.00304878,0.0007836633,0.0139582034590096,-1
387,0.01481481,0.009289492,0.00574884725159479,1
389,0.007407407,0.01034721,0.0113130744857589,-1
390,0.02222222,0.006622212,0.00621011263748002,1
392,0.01481481,0.009979306,0.00640574690720208,-1
394,0.007407407,0.002897218,0.00930785620980954,-1
395,0.007407407,0.001747528,0.00949431754813215,-1
397,0.007407407,0.002529317,0.00935256371225628,-1
398,0.007407407,0.00133364,0.00959433827368464,-1
399,0.01481481,0.005058634,0.00221297333414233,1
400,0.02222222,0.004414808,0.00558448314707288,1
401,0.007407407,0.0004598758,0.00985936594418015,-1
402,0.01481481,0.002253392,0.00244319948296675,-1
403,0.007407407,0.003311106,0.00927476244223527,1
404,0.007407407,0.0008277765,0.00973910359785105,-1
406,0.007407407,0.0005058634,0.00984366156411588,-1
407,0.007407407,0.001839503,0.00947440302599298,-1
409,0.007407407,0.0003679007,0.00989134131179184,-1
410,0.007407407,0.0004138883,0.0098752594743498,-1
411,0.007407407,0.00873764,0.0104714630399906,-1
412,0.007407407,0.008783628,0.0104930199338689,-1
413,0.007407407,0.002989193,0.00929892035088832,-1
414,0.007407407,0.03761784,0.0350171136706367,1
415,0.01481481,0.008323752,0.00484458322340829,1
416,0.007407407,0.01816509,0.0170510817926397,1
418,0.02919708,0.01500996,0.0167815698606615,1
419,0.02189781,0.001930742,0.00557110161432808,1
421,0.02189781,0.005231689,0.00541128178454052,1
422,0.01459854,0.0217987,0.0180703585527388,-1
423,0.02189781,0.005169407,0.00539568133224934,1
424,0.02189781,0.01139761,0.0091856052648457,1
427,0.00729927,0.003736921,0.00936804769121955,1
428,0.00729927,0.008594918,0.0105019121082744,1
429,0.00729927,0.01251868,0.0127649851806887,1
430,0.00729927,0.004359741,0.00938141807437682,1
431,0.00729927,0.01127304,0.0119537893378427,1
432,0.00729927,0.0252865,0.0233965158853886,1
433,0.00729927,0.009404584,0.0108919256600945,-1
434,0.01459854,0.002864973,0.00228947458866352,1
435,0.01459854,0.005480817,0.00263557613237486,1
436,0.01459854,0.004110613,0.00208485296029624,1
437,0.01459854,0.001681614,0.00299439482418819,1
439,0.00729927,0.0006228201,0.00990676678913101,-1
440,0.01459854,0.002740409,0.00234560870261858,-1
441,0.01459854,0.004422023,0.00214656057450891,-1
442,0.00729927,0.0006851021,0.00988667187056057,-1
443,0.00729927,0.002055306,0.00953722356053003,-1
444,0.00729927,0.002740409,0.00943254479177809,-1
445,0.00729927,0.00155705,0.00964325751916027,-1
446,0.00729927,0.007972098,0.0102354269334679,-1
447,0.00729927,0.00186846,0.00957408564340016,-1
448,0.00729927,0.01569507,0.0151037436914191,-1
449,0.00729927,0.0009965122,0.00979152254969891,1
450,0.00729927,0.0006228201,0.00990676678913101,1
